,Source,Target,Regulation
2843,hsa-mir-5193,SLC12A5,miRNA-Genes
2844,hsa-mir-5193,LRRC47,miRNA-Genes
2845,hsa-mir-5193,ARRDC3,miRNA-Genes
2846,hsa-mir-5193,ZBTB26,miRNA-Genes
2847,hsa-mir-5193,PRX,miRNA-Genes
2848,hsa-mir-5193,HIVEP3,miRNA-Genes
2849,hsa-mir-5193,CACNG8,miRNA-Genes
2850,hsa-mir-5193,PKNOX2,miRNA-Genes
2851,hsa-mir-5193,NECAB3,miRNA-Genes
2852,hsa-mir-5193,PRRG4,miRNA-Genes
2853,hsa-mir-5193,TMEM109,miRNA-Genes
2854,hsa-mir-5193,PANK3,miRNA-Genes
2855,hsa-mir-5193,METTL8,miRNA-Genes
2856,hsa-mir-5193,TM4SF20,miRNA-Genes
2857,hsa-mir-5193,FBXL18,miRNA-Genes
2858,hsa-mir-5193,RAB11FIP1,miRNA-Genes
2859,hsa-mir-5193,ZSCAN16,miRNA-Genes
2860,hsa-mir-5193,APOL6,miRNA-Genes
2861,hsa-mir-5193,ZMIZ2,miRNA-Genes
2862,hsa-mir-5193,STK40,miRNA-Genes
2863,hsa-mir-5193,NBPF3,miRNA-Genes
2864,hsa-mir-5193,CMSS1,miRNA-Genes
2865,hsa-mir-5193,SPIRE2,miRNA-Genes
2866,hsa-mir-5193,MICALL1,miRNA-Genes
2867,hsa-mir-5193,NKD1,miRNA-Genes
2868,hsa-mir-5193,GTPBP10,miRNA-Genes
2869,hsa-mir-5193,RRP36,miRNA-Genes
2870,hsa-mir-5193,NAV1,miRNA-Genes
2871,hsa-mir-5193,SAPCD2,miRNA-Genes
2872,hsa-mir-5193,PPP1R3E,miRNA-Genes
2873,hsa-mir-5193,JPT2,miRNA-Genes
2874,hsa-mir-5193,CDKN2AIPNL,miRNA-Genes
2875,hsa-mir-5193,FAAP24,miRNA-Genes
2876,hsa-mir-5193,MYOZ3,miRNA-Genes
2877,hsa-mir-5193,TPGS1,miRNA-Genes
2878,hsa-mir-5193,ATP6AP1L,miRNA-Genes
2879,hsa-mir-5193,TMEM132C,miRNA-Genes
2880,hsa-mir-5193,SLC38A5,miRNA-Genes
2881,hsa-mir-5193,SYAP1,miRNA-Genes
2882,hsa-mir-5193,EGLN2,miRNA-Genes
2883,hsa-mir-5193,PRRT2,miRNA-Genes
2884,hsa-mir-5193,PHF21B,miRNA-Genes
2885,hsa-mir-5193,FAM83F,miRNA-Genes
2886,hsa-mir-5193,PALM2,miRNA-Genes
2887,hsa-mir-5193,BTBD9,miRNA-Genes
2888,hsa-mir-5193,STK11IP,miRNA-Genes
2889,hsa-mir-5193,FLYWCH2,miRNA-Genes
2890,hsa-mir-5193,WDR31,miRNA-Genes
2891,hsa-mir-5193,ZNF689,miRNA-Genes
2892,hsa-mir-5193,DIS3L,miRNA-Genes
2893,hsa-mir-5193,AGAP1,miRNA-Genes
2894,hsa-mir-5193,THEM4,miRNA-Genes
2895,hsa-mir-5193,TMEM45B,miRNA-Genes
2896,hsa-mir-5193,NIPA1,miRNA-Genes
2897,hsa-mir-5193,TNFAIP8L1,miRNA-Genes
2898,hsa-mir-5193,C2CD4C,miRNA-Genes
2899,hsa-mir-5193,ZNF831,miRNA-Genes
2900,hsa-mir-5193,ASB7,miRNA-Genes
2901,hsa-mir-5193,SMCR8,miRNA-Genes
2902,hsa-mir-5193,SAMD8,miRNA-Genes
2903,hsa-mir-5193,ZNF785,miRNA-Genes
2904,hsa-mir-5193,CILP2,miRNA-Genes
2905,hsa-mir-5193,RNF187,miRNA-Genes
2906,hsa-mir-5193,NFAM1,miRNA-Genes
2907,hsa-mir-5193,SMYD1,miRNA-Genes
2908,hsa-mir-5193,AMOTL1,miRNA-Genes
2909,hsa-mir-5193,AMZ1,miRNA-Genes
2910,hsa-mir-5193,RBM33,miRNA-Genes
2911,hsa-mir-5193,NKX6-3,miRNA-Genes
2912,hsa-mir-5193,LINGO2,miRNA-Genes
2913,hsa-mir-5193,KIAA1958,miRNA-Genes
2914,hsa-mir-5193,CCDC107,miRNA-Genes
2915,hsa-mir-5193,TMEM218,miRNA-Genes
2916,hsa-mir-5193,FAM13C,miRNA-Genes
2917,hsa-mir-5193,TMEM151A,miRNA-Genes
2918,hsa-mir-5193,PGM2L1,miRNA-Genes
2919,hsa-mir-5193,SIAH3,miRNA-Genes
2920,hsa-mir-5193,KANSL1,miRNA-Genes
2921,hsa-mir-5193,CISD3,miRNA-Genes
2922,hsa-mir-5193,EPHA6,miRNA-Genes
2923,hsa-mir-5193,NLRP9,miRNA-Genes
2924,hsa-mir-5193,CYP27C1,miRNA-Genes
2925,hsa-mir-5193,CATSPER4,miRNA-Genes
2926,hsa-mir-5193,C15orf52,miRNA-Genes
2927,hsa-mir-5193,SHISA6,miRNA-Genes
2928,hsa-mir-5193,HRNR,miRNA-Genes
2929,hsa-mir-5193,HACD4,miRNA-Genes
2930,hsa-mir-5193,IGLON5,miRNA-Genes
2931,hsa-mir-5193,ZBTB34,miRNA-Genes
2932,hsa-mir-5193,C10orf105,miRNA-Genes
2933,hsa-mir-5193,ANKRD65,miRNA-Genes
2934,hsa-mir-5193,SPANXN1,miRNA-Genes
2935,hsa-mir-5193,SPANXN5,miRNA-Genes
2936,hsa-mir-5193,C1orf147,miRNA-Genes
2937,hsa-mir-5193,LINC00598,miRNA-Genes
2938,hsa-mir-5193,TLCD2,miRNA-Genes
2939,hsa-mir-5193,C12orf73,miRNA-Genes
2940,hsa-mir-5193,SEC14L6,miRNA-Genes
2941,hsa-mir-5193,LRRC3C,miRNA-Genes
2942,hsa-mir-5193,PPP5D1,miRNA-Genes
2943,hsa-mir-5193,TMEM178B,miRNA-Genes
2944,hsa-mir-5193,BCL2L2-PABPN1,miRNA-Genes
2945,hsa-mir-6132,ADCY9,miRNA-Genes
2946,hsa-mir-6132,ATOX1,miRNA-Genes
2947,hsa-mir-6132,LDLRAD4,miRNA-Genes
2948,hsa-mir-6132,CANX,miRNA-Genes
2949,hsa-mir-6132,CAPZA1,miRNA-Genes
2950,hsa-mir-6132,CCND3,miRNA-Genes
2951,hsa-mir-6132,CDH5,miRNA-Genes
2952,hsa-mir-6132,CDK6,miRNA-Genes
2953,hsa-mir-6132,CRABP2,miRNA-Genes
2954,hsa-mir-6132,DPH2,miRNA-Genes
2955,hsa-mir-6132,ARID3A,miRNA-Genes
2956,hsa-mir-6132,MARK2,miRNA-Genes
2957,hsa-mir-6132,FLOT2,miRNA-Genes
2958,hsa-mir-6132,GALNS,miRNA-Genes
2959,hsa-mir-6132,GLG1,miRNA-Genes
2960,hsa-mir-6132,SFN,miRNA-Genes
2961,hsa-mir-6132,HOXA3,miRNA-Genes
2962,hsa-mir-6132,HOXD3,miRNA-Genes
2963,hsa-mir-6132,ID3,miRNA-Genes
2964,hsa-mir-6132,IGFBP4,miRNA-Genes
2965,hsa-mir-6132,LAMA5,miRNA-Genes
2966,hsa-mir-6132,ABLIM1,miRNA-Genes
2967,hsa-mir-6132,LLGL1,miRNA-Genes
2968,hsa-mir-6132,LY6E,miRNA-Genes
2969,hsa-mir-6132,MAFG,miRNA-Genes
2970,hsa-mir-6132,MAP4,miRNA-Genes
2971,hsa-mir-6132,MDK,miRNA-Genes
2972,hsa-mir-6132,MLLT1,miRNA-Genes
2973,hsa-mir-6132,MNT,miRNA-Genes
2974,hsa-mir-6132,MSI1,miRNA-Genes
2975,hsa-mir-6132,NFIC,miRNA-Genes
2976,hsa-mir-6132,NGFR,miRNA-Genes
2977,hsa-mir-6132,PCBD1,miRNA-Genes
2978,hsa-mir-6132,PDGFB,miRNA-Genes
2979,hsa-mir-6132,PKD1,miRNA-Genes
2980,hsa-mir-6132,POLR2E,miRNA-Genes
2981,hsa-mir-6132,POU4F1,miRNA-Genes
2982,hsa-mir-6132,PPP2R5D,miRNA-Genes
2983,hsa-mir-6132,PTPRJ,miRNA-Genes
2984,hsa-mir-6132,RAB5B,miRNA-Genes
2985,hsa-mir-6132,RANGAP1,miRNA-Genes
2986,hsa-mir-6132,SALL1,miRNA-Genes
2987,hsa-mir-6132,SKI,miRNA-Genes
2988,hsa-mir-6132,SLC4A2,miRNA-Genes
2989,hsa-mir-6132,CAPN15,miRNA-Genes
2990,hsa-mir-6132,TDGF1P3,miRNA-Genes
2991,hsa-mir-6132,TFAP2B,miRNA-Genes
2992,hsa-mir-6132,THBD,miRNA-Genes
2993,hsa-mir-6132,TNFAIP1,miRNA-Genes
2994,hsa-mir-6132,HSP90B1,miRNA-Genes
2995,hsa-mir-6132,PHLDA2,miRNA-Genes
2996,hsa-mir-6132,VCL,miRNA-Genes
2997,hsa-mir-6132,VDAC2,miRNA-Genes
2998,hsa-mir-6132,SEMA7A,miRNA-Genes
2999,hsa-mir-6132,RTL8C,miRNA-Genes
3000,hsa-mir-6132,BRSK2,miRNA-Genes
3001,hsa-mir-6132,SEMA5A,miRNA-Genes
3002,hsa-mir-6132,PIGQ,miRNA-Genes
3003,hsa-mir-6132,FAM131B,miRNA-Genes
3004,hsa-mir-6132,TECPR2,miRNA-Genes
3005,hsa-mir-6132,DLC1,miRNA-Genes
3006,hsa-mir-6132,IFITM3,miRNA-Genes
3007,hsa-mir-6132,TBL3,miRNA-Genes
3008,hsa-mir-6132,PDLIM5,miRNA-Genes
3009,hsa-mir-6132,CPLX1,miRNA-Genes
3010,hsa-mir-6132,CACFD1,miRNA-Genes
3011,hsa-mir-6132,AKAP11,miRNA-Genes
3012,hsa-mir-6132,NFASC,miRNA-Genes
3013,hsa-mir-6132,CLUH,miRNA-Genes
3014,hsa-mir-6132,CLASP1,miRNA-Genes
3015,hsa-mir-6132,LARP1,miRNA-Genes
3016,hsa-mir-6132,BICRAL,miRNA-Genes
3017,hsa-mir-6132,TRIM29,miRNA-Genes
3018,hsa-mir-6132,UBBP4,miRNA-Genes
3019,hsa-mir-6132,FKBP8,miRNA-Genes
3020,hsa-mir-6132,NECAP1,miRNA-Genes
3021,hsa-mir-6132,RTL8A,miRNA-Genes
3022,hsa-mir-6132,ABHD12,miRNA-Genes
3023,hsa-mir-6132,NDOR1,miRNA-Genes
3024,hsa-mir-6132,AGO2,miRNA-Genes
3025,hsa-mir-6132,TOR2A,miRNA-Genes
3026,hsa-mir-6132,ABT1,miRNA-Genes
3027,hsa-mir-6132,PACSIN1,miRNA-Genes
3028,hsa-mir-6132,SOCS7,miRNA-Genes
3029,hsa-mir-6132,PHF21A,miRNA-Genes
3030,hsa-mir-6132,TRPV2,miRNA-Genes
3031,hsa-mir-6132,KLF13,miRNA-Genes
3032,hsa-mir-6132,CYCS,miRNA-Genes
3033,hsa-mir-6132,FBXL19,miRNA-Genes
3034,hsa-mir-6132,PDPR,miRNA-Genes
3035,hsa-mir-6132,SBNO1,miRNA-Genes
3036,hsa-mir-6132,HES6,miRNA-Genes
3037,hsa-mir-6132,FEM1A,miRNA-Genes
3038,hsa-mir-6132,OTUD5,miRNA-Genes
3039,hsa-mir-6132,OTUB1,miRNA-Genes
3040,hsa-mir-6132,PEX26,miRNA-Genes
3041,hsa-mir-6132,PSENEN,miRNA-Genes
3042,hsa-mir-6132,REXO1,miRNA-Genes
3043,hsa-mir-6132,PNMA8B,miRNA-Genes
3044,hsa-mir-6132,SRGAP1,miRNA-Genes
3045,hsa-mir-6132,PDP2,miRNA-Genes
3046,hsa-mir-6132,POGK,miRNA-Genes
3047,hsa-mir-6132,CPNE5,miRNA-Genes
3048,hsa-mir-6132,NIF3L1,miRNA-Genes
3049,hsa-mir-6132,SMOC2,miRNA-Genes
3050,hsa-mir-6132,MEAF6,miRNA-Genes
3051,hsa-mir-6132,CORO7,miRNA-Genes
3052,hsa-mir-6132,KLHL15,miRNA-Genes
3053,hsa-mir-6132,GDPD5,miRNA-Genes
3054,hsa-mir-6132,MAP1LC3B,miRNA-Genes
3055,hsa-mir-6132,MCRIP2,miRNA-Genes
3056,hsa-mir-6132,LMNB2,miRNA-Genes
3057,hsa-mir-6132,ABCC12,miRNA-Genes
3058,hsa-mir-6132,MIEF2,miRNA-Genes
3059,hsa-mir-6132,HSPB6,miRNA-Genes
3060,hsa-mir-6132,NUP35,miRNA-Genes
3061,hsa-mir-6132,AMER1,miRNA-Genes
3062,hsa-mir-6132,ZBTB46,miRNA-Genes
3063,hsa-mir-6132,STK35,miRNA-Genes
3064,hsa-mir-6132,PGAM5,miRNA-Genes
3065,hsa-mir-6132,HACD2,miRNA-Genes
3066,hsa-mir-6132,HNRNPA3,miRNA-Genes
3067,hsa-mir-6132,CAVIN1,miRNA-Genes
3068,hsa-mir-6132,SFT2D2,miRNA-Genes
3069,hsa-mir-6132,RAB15,miRNA-Genes
3070,hsa-mir-6132,FOXI2,miRNA-Genes
3071,hsa-mir-6132,GXYLT2,miRNA-Genes
3072,hsa-mir-6132,MTRNR2L5,miRNA-Genes
3073,hsa-mir-7702,EFNA3,miRNA-Genes
3074,hsa-mir-7702,IREB2,miRNA-Genes
3075,hsa-mir-7702,KCNJ6,miRNA-Genes
3076,hsa-mir-7702,TNPO1,miRNA-Genes
3077,hsa-mir-7702,MCL1,miRNA-Genes
3078,hsa-mir-7702,PDCL,miRNA-Genes
3079,hsa-mir-7702,RXRA,miRNA-Genes
3080,hsa-mir-7702,ELOVL4,miRNA-Genes
3081,hsa-mir-7702,PLA2G7,miRNA-Genes
3082,hsa-mir-7702,FXR1,miRNA-Genes
3083,hsa-mir-7702,CBX4,miRNA-Genes
3084,hsa-mir-7702,SH3BP5,miRNA-Genes
3085,hsa-mir-7702,RAD50,miRNA-Genes
3086,hsa-mir-7702,SEMA6B,miRNA-Genes
3087,hsa-mir-7702,YWHAQ,miRNA-Genes
3088,hsa-mir-7702,PTPRT,miRNA-Genes
3089,hsa-mir-7702,PLPBP,miRNA-Genes
3090,hsa-mir-7702,LSM5,miRNA-Genes
3091,hsa-mir-7702,HBP1,miRNA-Genes
3092,hsa-mir-7702,SLC6A20,miRNA-Genes
3093,hsa-mir-7702,PLEKHA2,miRNA-Genes
3094,hsa-mir-7702,HRH4,miRNA-Genes
3095,hsa-mir-7702,FOXRED2,miRNA-Genes
3096,hsa-mir-7702,ELMSAN1,miRNA-Genes
3097,hsa-mir-7702,GGT6,miRNA-Genes
3098,hsa-mir-7702,STXBP4,miRNA-Genes
3099,hsa-mir-7702,ZBTB38,miRNA-Genes
3100,hsa-mir-7702,ANKRD52,miRNA-Genes
3101,hsa-mir-7702,CYP4V2,miRNA-Genes
3102,hsa-mir-7702,KY,miRNA-Genes
3103,hsa-mir-7702,ZSCAN22,miRNA-Genes
3104,hsa-mir-7702,ZNF772,miRNA-Genes
3105,hsa-mir-7702,FSIP2,miRNA-Genes
3106,hsa-mir-7705,FGF10,miRNA-Genes
3107,hsa-mir-7705,GLRA2,miRNA-Genes
3108,hsa-mir-7705,GUCY1A2,miRNA-Genes
3109,hsa-mir-7705,H3F3B,miRNA-Genes
3110,hsa-mir-7705,LAMA4,miRNA-Genes
3111,hsa-mir-7705,PAFAH1B2,miRNA-Genes
3112,hsa-mir-7705,PPP2CA,miRNA-Genes
3113,hsa-mir-7705,RYK,miRNA-Genes
3114,hsa-mir-7705,SC5D,miRNA-Genes
3115,hsa-mir-7705,TAF13,miRNA-Genes
3116,hsa-mir-7705,UQCRB,miRNA-Genes
3117,hsa-mir-7705,SLC30A1,miRNA-Genes
3118,hsa-mir-7705,CSDE1,miRNA-Genes
3119,hsa-mir-7705,SEC22C,miRNA-Genes
3120,hsa-mir-7705,SOCS5,miRNA-Genes
3121,hsa-mir-7705,NUDT3,miRNA-Genes
3122,hsa-mir-7705,RAB18,miRNA-Genes
3123,hsa-mir-7705,KLHDC10,miRNA-Genes
3124,hsa-mir-7705,ENDOD1,miRNA-Genes
3125,hsa-mir-7705,EXOSC2,miRNA-Genes
3126,hsa-mir-7705,ISCU,miRNA-Genes
3127,hsa-mir-7705,ARHGEF26,miRNA-Genes
3128,hsa-mir-7705,KLHL3,miRNA-Genes
3129,hsa-mir-7705,GPSM2,miRNA-Genes
3130,hsa-mir-7705,RDH11,miRNA-Genes
3131,hsa-mir-7705,HSD17B12,miRNA-Genes
3132,hsa-mir-7705,HOOK1,miRNA-Genes
3133,hsa-mir-7705,NCBP3,miRNA-Genes
3134,hsa-mir-7705,KIF21A,miRNA-Genes
3135,hsa-mir-7705,TMEM30A,miRNA-Genes
3136,hsa-mir-7705,KLHL7,miRNA-Genes
3137,hsa-mir-7705,KIAA1143,miRNA-Genes
3138,hsa-mir-7705,ZMAT3,miRNA-Genes
3139,hsa-mir-7705,CREB3L2,miRNA-Genes
3140,hsa-mir-7705,RAPH1,miRNA-Genes
3141,hsa-mir-7705,KRI1,miRNA-Genes
3142,hsa-mir-7705,WDR77,miRNA-Genes
3143,hsa-mir-7705,BRCC3,miRNA-Genes
3144,hsa-mir-7705,CEP97,miRNA-Genes
3145,hsa-mir-7705,TBL1XR1,miRNA-Genes
3146,hsa-mir-7705,LCOR,miRNA-Genes
3147,hsa-mir-7705,ZNF347,miRNA-Genes
3148,hsa-mir-7705,PLXDC2,miRNA-Genes
3149,hsa-mir-7705,CEP89,miRNA-Genes
3150,hsa-mir-7705,PAQR8,miRNA-Genes
3151,hsa-mir-7705,PALM2,miRNA-Genes
3152,hsa-mir-7705,CYGB,miRNA-Genes
3153,hsa-mir-7705,CMBL,miRNA-Genes
3154,hsa-mir-7705,AKR7L,miRNA-Genes
3155,hsa-mir-7705,GPATCH11,miRNA-Genes
3156,hsa-mir-7705,CYP27C1,miRNA-Genes
3157,hsa-mir-7705,C15orf59,miRNA-Genes
3158,hsa-mir-7706,CCND1,miRNA-Genes
3159,hsa-mir-7706,CLDN4,miRNA-Genes
3160,hsa-mir-7706,CSNK2A1,miRNA-Genes
3161,hsa-mir-7706,DUSP9,miRNA-Genes
3162,hsa-mir-7706,ZNF124,miRNA-Genes
3163,hsa-mir-7706,ELL,miRNA-Genes
3164,hsa-mir-7706,TRIP13,miRNA-Genes
3165,hsa-mir-7706,VAV3,miRNA-Genes
3166,hsa-mir-7706,SYNM,miRNA-Genes
3167,hsa-mir-7706,STRIP2,miRNA-Genes
3168,hsa-mir-7706,ISL2,miRNA-Genes
3169,hsa-mir-7706,MRO,miRNA-Genes
3170,hsa-mir-7706,MINOS1,miRNA-Genes
3171,hsa-mir-7706,TGFBR3L,miRNA-Genes
3172,hsa-let-7b,ZZZ3,miRNA-Genes
3173,hsa-let-7d,ZZZ3,miRNA-Genes
3174,hsa-let-7g,ZZZ3,miRNA-Genes
0,hsa-let-7a-5p,LINC00885,miRNA-lncRNA
1,hsa-let-7a-5p,LINC02432,miRNA-lncRNA
2,hsa-let-7a-5p,SLC9A3-AS1,miRNA-lncRNA
3,hsa-let-7a-5p,CDKN2B-AS1,miRNA-lncRNA
4,hsa-let-7a-5p,LINC01978,miRNA-lncRNA
5,hsa-let-7b-5p,LINC00885,miRNA-lncRNA
6,hsa-let-7b-5p,LINC02432,miRNA-lncRNA
7,hsa-let-7b-5p,SLC9A3-AS1,miRNA-lncRNA
8,hsa-let-7b-5p,CDKN2B-AS1,miRNA-lncRNA
9,hsa-let-7b-5p,LINC01978,miRNA-lncRNA
10,hsa-let-7c-5p,LINC00885,miRNA-lncRNA
11,hsa-let-7c-5p,LINC02432,miRNA-lncRNA
12,hsa-let-7c-5p,SLC9A3-AS1,miRNA-lncRNA
13,hsa-let-7c-5p,CDKN2B-AS1,miRNA-lncRNA
14,hsa-let-7c-5p,LINC01978,miRNA-lncRNA
15,hsa-let-7d-5p,LINC00885,miRNA-lncRNA
16,hsa-let-7d-5p,LINC02432,miRNA-lncRNA
17,hsa-let-7d-5p,SLC9A3-AS1,miRNA-lncRNA
18,hsa-let-7d-5p,CDKN2B-AS1,miRNA-lncRNA
19,hsa-let-7d-5p,LINC01978,miRNA-lncRNA
20,hsa-let-7e-5p,LINC00885,miRNA-lncRNA
21,hsa-let-7e-5p,LINC02432,miRNA-lncRNA
22,hsa-let-7e-5p,SLC9A3-AS1,miRNA-lncRNA
23,hsa-let-7e-5p,CDKN2B-AS1,miRNA-lncRNA
24,hsa-let-7e-5p,LINC01978,miRNA-lncRNA
25,hsa-let-7f-5p,LINC00885,miRNA-lncRNA
26,hsa-let-7f-5p,LINC02432,miRNA-lncRNA
27,hsa-let-7f-5p,SLC9A3-AS1,miRNA-lncRNA
28,hsa-let-7f-5p,CDKN2B-AS1,miRNA-lncRNA
29,hsa-let-7f-5p,LINC01978,miRNA-lncRNA
30,hsa-let-7g-5p,LINC00885,miRNA-lncRNA
31,hsa-let-7g-5p,LINC02432,miRNA-lncRNA
32,hsa-let-7g-5p,SLC9A3-AS1,miRNA-lncRNA
33,hsa-let-7g-5p,CDKN2B-AS1,miRNA-lncRNA
34,hsa-let-7g-5p,LINC01978,miRNA-lncRNA
35,hsa-let-7i-5p,LINC00885,miRNA-lncRNA
36,hsa-let-7i-5p,LINC02432,miRNA-lncRNA
37,hsa-let-7i-5p,SLC9A3-AS1,miRNA-lncRNA
38,hsa-let-7i-5p,CDKN2B-AS1,miRNA-lncRNA
39,hsa-let-7i-5p,LINC01978,miRNA-lncRNA
40,hsa-mir-1-3p,HOTAIR,miRNA-lncRNA
41,hsa-mir-1-3p,UCA1,miRNA-lncRNA
42,hsa-mir-101-3p,LINC00891,miRNA-lncRNA
43,hsa-mir-103a-3p,SLC9A3-AS1,miRNA-lncRNA
44,hsa-mir-103a-3p,DLX6-AS1,miRNA-lncRNA
45,hsa-mir-103a-3p,H19,miRNA-lncRNA
46,hsa-mir-103a-3p,TRPM2-AS,miRNA-lncRNA
47,hsa-mir-103a-3p,MIR503HG,miRNA-lncRNA
48,hsa-mir-106a-5p,IL6R-AS1,miRNA-lncRNA
49,hsa-mir-106a-5p,LINC01798,miRNA-lncRNA
50,hsa-mir-106a-5p,H19,miRNA-lncRNA
51,hsa-mir-106a-5p,PAUPAR,miRNA-lncRNA
52,hsa-mir-106a-5p,HOTAIR,miRNA-lncRNA
53,hsa-mir-106a-5p,LINC02188,miRNA-lncRNA
54,hsa-mir-106b-5p,IL6R-AS1,miRNA-lncRNA
55,hsa-mir-106b-5p,LINC01798,miRNA-lncRNA
56,hsa-mir-106b-5p,H19,miRNA-lncRNA
57,hsa-mir-106b-5p,PAUPAR,miRNA-lncRNA
58,hsa-mir-106b-5p,HOTAIR,miRNA-lncRNA
59,hsa-mir-106b-5p,LINC02188,miRNA-lncRNA
60,hsa-mir-107,SLC9A3-AS1,miRNA-lncRNA
61,hsa-mir-107,DLX6-AS1,miRNA-lncRNA
62,hsa-mir-107,H19,miRNA-lncRNA
63,hsa-mir-107,TRPM2-AS,miRNA-lncRNA
64,hsa-mir-107,MIR503HG,miRNA-lncRNA
65,hsa-mir-10a-5p,SLC9A3-AS1,miRNA-lncRNA
66,hsa-mir-10b-5p,SLC9A3-AS1,miRNA-lncRNA
67,hsa-mir-1179,LINC01979,miRNA-lncRNA
68,hsa-mir-1180-5p,PTGES2-AS1,miRNA-lncRNA
69,hsa-mir-1180-5p,LINC00858,miRNA-lncRNA
70,hsa-mir-1197,SLC9A3-AS1,miRNA-lncRNA
71,hsa-mir-1197,LINC01511,miRNA-lncRNA
72,hsa-mir-1197,CRNDE,miRNA-lncRNA
73,hsa-mir-122-5p,KCNMB2-AS1,miRNA-lncRNA
74,hsa-mir-122-5p,CDKN2B-AS1,miRNA-lncRNA
75,hsa-mir-122-5p,LINC02128,miRNA-lncRNA
76,hsa-mir-1224-5p,SLC9A3-AS1,miRNA-lncRNA
77,hsa-mir-1224-5p,IGFL2-AS1,miRNA-lncRNA
78,hsa-mir-124-3p,SLC9A3-AS1,miRNA-lncRNA
79,hsa-mir-124-3p,DLX6-AS1,miRNA-lncRNA
80,hsa-mir-1245b-5p,LIFR-AS1,miRNA-lncRNA
81,hsa-mir-1245b-5p,LINC00842,miRNA-lncRNA
82,hsa-mir-1249-3p,DUXAP8,miRNA-lncRNA
83,hsa-mir-1251-5p,DLX6-AS1,miRNA-lncRNA
84,hsa-mir-1251-5p,H19,miRNA-lncRNA
85,hsa-mir-1251-5p,SNHG25,miRNA-lncRNA
86,hsa-mir-1251-5p,MIR133A1HG,miRNA-lncRNA
87,hsa-mir-1252-5p,LINC01783,miRNA-lncRNA
88,hsa-mir-1252-5p,MBNL1-AS1,miRNA-lncRNA
89,hsa-mir-1252-5p,PAUPAR,miRNA-lncRNA
90,hsa-mir-1252-5p,DUXAP8,miRNA-lncRNA
91,hsa-mir-1252-5p,DUXAP8,miRNA-lncRNA
92,hsa-mir-125a-5p,PLAC4,miRNA-lncRNA
93,hsa-mir-125b-5p,PLAC4,miRNA-lncRNA
94,hsa-mir-126-5p,HOTAIR,miRNA-lncRNA
95,hsa-mir-126-5p,CRNDE,miRNA-lncRNA
96,hsa-mir-126-5p,MIR497HG,miRNA-lncRNA
97,hsa-mir-1266-3p,MBNL1-AS1,miRNA-lncRNA
98,hsa-mir-1266-3p,LINC00885,miRNA-lncRNA
99,hsa-mir-1266-3p,MIR497HG,miRNA-lncRNA
100,hsa-mir-1269a,PURPL,miRNA-lncRNA
101,hsa-mir-1269b,PURPL,miRNA-lncRNA
102,hsa-mir-127-3p,FOXD3-AS1,miRNA-lncRNA
103,hsa-mir-127-3p,SLC9A3-AS1,miRNA-lncRNA
104,hsa-mir-1270,CRNDE,miRNA-lncRNA
105,hsa-mir-1271-5p,UCA1,miRNA-lncRNA
106,hsa-mir-1276,LINC02432,miRNA-lncRNA
107,hsa-mir-1276,SLC9A3-AS1,miRNA-lncRNA
108,hsa-mir-1276,DLX6-AS1,miRNA-lncRNA
109,hsa-mir-1276,CASC19,miRNA-lncRNA
110,hsa-mir-1277-5p,PURPL,miRNA-lncRNA
111,hsa-mir-1277-5p,LIFR-AS1,miRNA-lncRNA
112,hsa-mir-1277-5p,PGR-AS1,miRNA-lncRNA
113,hsa-mir-1277-5p,HOTAIR,miRNA-lncRNA
114,hsa-mir-1277-5p,HOTAIR,miRNA-lncRNA
115,hsa-mir-1277-5p,CRNDE,miRNA-lncRNA
116,hsa-mir-128-3p,FOXD3-AS1,miRNA-lncRNA
117,hsa-mir-128-3p,TMEM132D-AS1,miRNA-lncRNA
118,hsa-mir-128-3p,MIR497HG,miRNA-lncRNA
119,hsa-mir-128-3p,MIR497HG,miRNA-lncRNA
120,hsa-mir-128-3p,MIR497HG,miRNA-lncRNA
121,hsa-mir-1286,CRNDE,miRNA-lncRNA
122,hsa-mir-1286,MIR497HG,miRNA-lncRNA
123,hsa-mir-1287-5p,SLC9A3-AS1,miRNA-lncRNA
124,hsa-mir-1287-5p,SLC9A3-AS1,miRNA-lncRNA
125,hsa-mir-129-5p,GAS1RR,miRNA-lncRNA
126,hsa-mir-1294,LINC00885,miRNA-lncRNA
127,hsa-mir-1294,H19,miRNA-lncRNA
128,hsa-mir-1294,H19,miRNA-lncRNA
129,hsa-mir-1295a,SLC9A3-AS1,miRNA-lncRNA
130,hsa-mir-1296-5p,GAS6-AS1,miRNA-lncRNA
131,hsa-mir-1297,DLX6-AS1,miRNA-lncRNA
132,hsa-mir-1297,DUXAP8,miRNA-lncRNA
133,hsa-mir-1301-3p,MBNL1-AS1,miRNA-lncRNA
134,hsa-mir-1301-3p,SLC9A3-AS1,miRNA-lncRNA
135,hsa-mir-1306-5p,SLC9A3-AS1,miRNA-lncRNA
136,hsa-mir-1306-5p,H19,miRNA-lncRNA
137,hsa-mir-1306-5p,H19,miRNA-lncRNA
138,hsa-mir-1306-5p,MIR497HG,miRNA-lncRNA
139,hsa-mir-1306-5p,DNAH17-AS1,miRNA-lncRNA
140,hsa-mir-1307-3p,MBNL1-AS1,miRNA-lncRNA
141,hsa-mir-1307-3p,LIFR-AS1,miRNA-lncRNA
